Account;Account name;Campaign#Original;Campaign;Labels;Campaign Type;Networks;Budget;Budget type;EU political ads;Standard conversion goals;Customer acquisition;Languages;Bid Strategy Type;Bid Strategy Name;Enhanced CPC;Desktop Bid Modifier;Mobile Bid Modifier;Tablet Bid Modifier;TV Screen Bid Modifier;Start Date;End Date;Broad match keywords;Ad Schedule;Ad rotation;Content exclusions;Targeting method;Exclusion method;Audience targeting;Flexible Reach;AI Max;Text customization;Final URL expansion;Ad Group#Original;Ad Group;Max CPC;Max CPM;Target CPA;Max CPV;Target CPV;Percent CPC;Target CPM;Target ROAS;Target CPC;Display Network Custom Bid Type;Optimized targeting;Strict age and gender targeting;Search term matching;Ad Group Type;Channels;Audience name;Age demographic;Gender demographic;Income demographic;Parental status demographic;Remarketing audience segments;Interest categories;Life events;Custom audience segments;Detailed demographics;Remarketing audience exclusions;Tracking template;Final URL suffix;Custom parameters;ID#Original;ID;Location#Original;Location;Location type;Reach;Location groups#Original;Location groups;Radius#Original;Radius;Unit#Original;Unit;Bid Modifier;Criterion Type;Keyword#Original;Keyword;Criterion Type#Original;First page bid;Top of page bid;First position bid;Quality score;Landing page experience;Expected CTR;Ad relevance;Final URL;Final mobile URL;Ad type;Headline 1#Original;Headline 1;Headline 1 position;Headline 2#Original;Headline 2;Headline 2 position;Headline 3#Original;Headline 3;Headline 3 position;Headline 4;Headline 4 position;Headline 5;Headline 5 position;Headline 6;Headline 6 position;Headline 7;Headline 7 position;Headline 8;Headline 8 position;Headline 9;Headline 9 position;Headline 10;Headline 10 position;Headline 11;Headline 11 position;Headline 12;Headline 12 position;Headline 13;Headline 13 position;Headline 14;Headline 14 position;Headline 15;Headline 15 position;Description 1#Original;Description 1;Description 1 position;Description 2#Original;Description 2;Description 2 position;Description 3;Description 3 position;Description 4;Description 4 position;Path 1;Path 2;IP address#Original;IP address;Shared set name#Original;Shared set name;Shared set type;Keyword count;Link Text#Original;Link Text;Description Line 1#Original;Description Line 1;Description Line 2#Original;Description Line 2;Upgraded extension;Source;Link source;Final URL#Original;Header#Original;Header;Snippet Values#Original;Snippet Values;Callout text#Original;Callout text;Phone Number#Original;Phone Number;Country of Phone#Original;Country of Phone;Conversion Action;Campaign Status;Ad Group Status;Status;Approval Status;Ad strength;Comment
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040016;9040016;Herenthout, Vlaanderen, België;Herenthout, Vlaanderen, België;City;17000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001154;1001154;Bilzen, Vlaanderen, België;Bilzen, Vlaanderen, België;City;82000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040005;9040005;Linter, Vlaanderen, België;Linter, Vlaanderen, België;City;13000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040069;9040069;Sint-Gillis, Brussel, België;Sint-Gillis, Brussel, België;City;159000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9047639;9047639;Anzegem, Vlaanderen, België;Anzegem, Vlaanderen, België;City;26000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001080;1001080;Turnhout, Vlaanderen, België;Turnhout, Vlaanderen, België;City;134000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001142;1001142;Tienen, Vlaanderen, België;Tienen, Vlaanderen, België;City;83000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001194;1001194;Buggenhout, Vlaanderen, België;Buggenhout, Vlaanderen, België;City;24000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040014;9040014;Kasterlee, Vlaanderen, België;Kasterlee, Vlaanderen, België;City;103000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001293;1001293;Tielt, Vlaanderen, België;Tielt, Vlaanderen, België;City;68000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040040;9040040;Zwalm, Vlaanderen, België;Zwalm, Vlaanderen, België;City;13000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001076;1001076;Sint-Amands, Vlaanderen, België;Sint-Amands, Vlaanderen, België;City;7000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001121;1001121;Londerzeel, Vlaanderen, België;Londerzeel, Vlaanderen, België;City;37000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040087;9040087;Merksplas, Vlaanderen, België;Merksplas, Vlaanderen, België;City;19000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001182;1001182;Sint-Truiden, Vlaanderen, België;Sint-Truiden, Vlaanderen, België;City;93000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001004;1001004;Brussel, Brussel, België;Brussel, Brussel, België;City;3050000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001262;1001262;Gistel, Vlaanderen, België;Gistel, Vlaanderen, België;City;31000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001170;1001170;Kinrooi, Vlaanderen, België;Kinrooi, Vlaanderen, België;City;24000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001054;1001054;Kontich, Vlaanderen, België;Kontich, Vlaanderen, België;City;70000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001046;1001046;Hemiksem, Vlaanderen, België;Hemiksem, Vlaanderen, België;City;25000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9047671;9047671;Sint-Agatha-Berchem, Brussel, België;Sint-Agatha-Berchem, Brussel, België;City;26000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001057;1001057;Lier, Vlaanderen, België;Lier, Vlaanderen, België;City;146000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001269;1001269;Ieper, Vlaanderen, België;Ieper, Vlaanderen, België;City;97000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040051;9040051;Wichelen, Vlaanderen, België;Wichelen, Vlaanderen, België;City;17000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20057;20057;West-Vlaanderen, Vlaanderen, België;West-Vlaanderen, Vlaanderen, België;Province;2270000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001052;1001052;Kapellen, Vlaanderen, België;Kapellen, Vlaanderen, België;City;82000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9047663;9047663;Kortemark, Vlaanderen, België;Kortemark, Vlaanderen, België;City;25000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040055;9040055;Herzele, Vlaanderen, België;Herzele, Vlaanderen, België;City;33000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001044;1001044;Grobbendonk, Vlaanderen, België;Grobbendonk, Vlaanderen, België;City;29000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040006;9040006;Zoutleeuw, Vlaanderen, België;Zoutleeuw, Vlaanderen, België;City;17000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040097;9040097;Zonnebeke, Vlaanderen, België;Zonnebeke, Vlaanderen, België;City;31000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001191;1001191;Beveren, Vlaanderen, België;Beveren, Vlaanderen, België;City;144000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001277;1001277;Menen, Vlaanderen, België;Menen, Vlaanderen, België;City;69000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040085;9040085;Vorselaar, Vlaanderen, België;Vorselaar, Vlaanderen, België;City;14000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040082;9040082;Ranst, Vlaanderen, België;Ranst, Vlaanderen, België;City;57000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001188;1001188;Aalter, Vlaanderen, België;Aalter, Vlaanderen, België;City;94000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001343;1001343;Fleurus, Waals Gewest, België;Fleurus, Waals Gewest, België;City;63000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001271;1001271;Jabbeke, Vlaanderen, België;Jabbeke, Vlaanderen, België;City;51000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001039;1001039;Edegem, Vlaanderen, België;Edegem, Vlaanderen, België;City;60000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001015;1001015;Schaarbeek, Brussel, België;Schaarbeek, Brussel, België;City;286000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040066;9040066;Sint-Joost-ten-Node, Brussel, België;Sint-Joost-ten-Node, Brussel, België;City;79000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001097;1001097;Bierbeek, Vlaanderen, België;Bierbeek, Vlaanderen, België;City;22000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001304;1001304;Zwevegem, Vlaanderen, België;Zwevegem, Vlaanderen, België;City;45000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9069524;9069524;Waals Gewest, België;Waals Gewest, België;Region;4410000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001088;1001088;Zandhoven, Vlaanderen, België;Zandhoven, Vlaanderen, België;City;41000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001301;1001301;Wielsbeke, Vlaanderen, België;Wielsbeke, Vlaanderen, België;City;24000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1001252;1001252;Zele, Vlaanderen, België;Zele, Vlaanderen, België;City;42000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
801-957-6699;Voorbeeldaccount Stan;;BE Dak Eigen Merk Lokaal [Plaats];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9040089;9040089;Retie, Vlaanderen, België;Retie, Vlaanderen, België;City;26000;;;;;;;;Campaign Negative;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Paused;;Enabled;;;
